transcriptID,geneID
YOR010C_mRNA,YOR010C
YOR011W_mRNA,YOR011W
YOR011W-A_mRNA,YOR011W-A
YOR012W_mRNA,YOR012W
YOR013W_mRNA,YOR013W
YOR014W_mRNA,YOR014W
YOR015W_mRNA,YOR015W
YOR016C_mRNA,YOR016C
YOR017W_mRNA,YOR017W
YOR018W_mRNA,YOR018W
YOR019W_mRNA,YOR019W
YOR020C_mRNA,YOR020C
YOR020W-A_mRNA,YOR020W-A
YOR021C_mRNA,YOR021C
YOR022C_mRNA,YOR022C
YOR023C_mRNA,YOR023C
YOR024W_mRNA,YOR024W
YOR025W_mRNA,YOR025W
YOR026W_mRNA,YOR026W
YOR027W_mRNA,YOR027W
YOR028C_mRNA,YOR028C
YOR029W_mRNA,YOR029W
YOR030W_mRNA,YOR030W
YOR032C_mRNA,YOR032C
YOR032W-A_mRNA,YOR032W-A
YOR033C_mRNA,YOR033C
YOR034C_mRNA,YOR034C
YOR034C-A_mRNA,YOR034C-A
YOR035C_mRNA,YOR035C
YOR036W_mRNA,YOR036W
YOR037W_mRNA,YOR037W
YOR038C_mRNA,YOR038C
YOR039W_mRNA,YOR039W
YOR040W_mRNA,YOR040W
YOR041C_mRNA,YOR041C
YOR042W_mRNA,YOR042W
YOR043W_mRNA,YOR043W
YOR044W_mRNA,YOR044W
YOR045W_mRNA,YOR045W
YOR046C_mRNA,YOR046C
YOR047C_mRNA,YOR047C
YOR048C_mRNA,YOR048C
YOR049C_mRNA,YOR049C
YOR050C_mRNA,YOR050C
YOR051C_mRNA,YOR051C
YOR052C_mRNA,YOR052C
YOR053W_mRNA,YOR053W
YOR054C_mRNA,YOR054C
YOR055W_mRNA,YOR055W
YOR056C_mRNA,YOR056C
YOR057W_mRNA,YOR057W
YOR058C_mRNA,YOR058C
YOR059C_mRNA,YOR059C
YOR060C_mRNA,YOR060C
YOR061W_mRNA,YOR061W
YOR062C_mRNA,YOR062C
YOR063W_mRNA,YOR063W
YOR064C_mRNA,YOR064C
YOR065W_mRNA,YOR065W
YOR066W_mRNA,YOR066W
YOR067C_mRNA,YOR067C
YOR069W_mRNA,YOR069W
YOR068C_mRNA,YOR068C
YOR070C_mRNA,YOR070C
YOR071C_mRNA,YOR071C
YOR072W_mRNA,YOR072W
YOR072W-A_mRNA,YOR072W-A
YOR072W-B_mRNA,YOR072W-B
YOR073W_mRNA,YOR073W
YOR074C_mRNA,YOR074C
YOR073W-A_mRNA,YOR073W-A
YOR075W_mRNA,YOR075W
YOR076C_mRNA,YOR076C
YOR077W_mRNA,YOR077W
YOR078W_mRNA,YOR078W
YOR079C_mRNA,YOR079C
YOR080W_mRNA,YOR080W
YOR081C_mRNA,YOR081C
YOR082C_mRNA,YOR082C
YOR083W_mRNA,YOR083W
YOR084W_mRNA,YOR084W
YOR085W_mRNA,YOR085W
YOR086C_mRNA,YOR086C
YOR087W_mRNA,YOR087W
YOR089C_mRNA,YOR089C
YOR090C_mRNA,YOR090C
YOR091W_mRNA,YOR091W
YOR092W_mRNA,YOR092W
YOR093C_mRNA,YOR093C
YOR094W_mRNA,YOR094W
YOR095C_mRNA,YOR095C
YOR096W_mRNA,YOR096W
YOR097C_mRNA,YOR097C
YOR098C_mRNA,YOR098C
YOR099W_mRNA,YOR099W
YOR100C_mRNA,YOR100C
YOR101W_mRNA,YOR101W
YOR102W_mRNA,YOR102W
YOR103C_mRNA,YOR103C
YOR104W_mRNA,YOR104W
YOR105W_mRNA,YOR105W
YOR106W_mRNA,YOR106W
YOR107W_mRNA,YOR107W
YOR108W_mRNA,YOR108W
YOR108C-A_mRNA,YOR108C-A
YOR109W_mRNA,YOR109W
YOR110W_mRNA,YOR110W
YOR111W_mRNA,YOR111W
YOR112W_mRNA,YOR112W
YOR113W_mRNA,YOR113W
YOR114W_mRNA,YOR114W
YOR115C_mRNA,YOR115C
YOR116C_mRNA,YOR116C
YOR117W_mRNA,YOR117W
YOR118W_mRNA,YOR118W
YOR119C_mRNA,YOR119C
YOR120W_mRNA,YOR120W
YOR121C_mRNA,YOR121C
YOR122C_mRNA,YOR122C
YOR123C_mRNA,YOR123C
YOR124C_mRNA,YOR124C
YOR125C_mRNA,YOR125C
YOR126C_mRNA,YOR126C
YOR127W_mRNA,YOR127W
YOR128C_mRNA,YOR128C
YOR129C_mRNA,YOR129C
YOR130C_mRNA,YOR130C
YOR131C_mRNA,YOR131C
YOR132W_mRNA,YOR132W
YOR133W_mRNA,YOR133W
YOR134W_mRNA,YOR134W
YOR135C_mRNA,YOR135C
YOR136W_mRNA,YOR136W
YOR137C_mRNA,YOR137C
YOR138C_mRNA,YOR138C
YOR139C_mRNA,YOR139C
YOR140W_mRNA,YOR140W
YOR141C_mRNA,YOR141C
YOR142W_mRNA,YOR142W
YOR143C_mRNA,YOR143C
YOR144C_mRNA,YOR144C
YOR145C_mRNA,YOR145C
YOR146W_mRNA,YOR146W
YOR147W_mRNA,YOR147W
YOR148C_mRNA,YOR148C
YOR149C_mRNA,YOR149C
YOR150W_mRNA,YOR150W
YOR151C_mRNA,YOR151C
YOR152C_mRNA,YOR152C
YOR153W_mRNA,YOR153W
YOR154W_mRNA,YOR154W
YOR155C_mRNA,YOR155C
YOR156C_mRNA,YOR156C
YOR157C_mRNA,YOR157C
YOR158W_mRNA,YOR158W
YOR159C_mRNA,YOR159C
YOR160W_mRNA,YOR160W
YOR161C_mRNA,YOR161C
YOR161W-A_mRNA,YOR161W-A
YOR161W-B_mRNA,YOR161W-B
YOR161C-C_mRNA,YOR161C-C
YOR162C_mRNA,YOR162C
YOR163W_mRNA,YOR163W
YOR164C_mRNA,YOR164C
YOR165W_mRNA,YOR165W
YOR166C_mRNA,YOR166C
YOR167C_mRNA,YOR167C
YOR168W_mRNA,YOR168W
YOR169C_mRNA,YOR169C
YOR170W_mRNA,YOR170W
YOR171C_mRNA,YOR171C
YOR172W_mRNA,YOR172W
YOR173W_mRNA,YOR173W
YOR174W_mRNA,YOR174W
YOR175C_mRNA,YOR175C
YOR176W_mRNA,YOR176W
YOR177C_mRNA,YOR177C
YOR178C_mRNA,YOR178C
YOR179C_mRNA,YOR179C
YOR180C_mRNA,YOR180C
YOR181W_mRNA,YOR181W
YOR182C_mRNA,YOR182C
YOR183W_mRNA,YOR183W
YOR184W_mRNA,YOR184W
YOR185C_mRNA,YOR185C
YOR186W_mRNA,YOR186W
YOR186C-A_mRNA,YOR186C-A
YOR187W_mRNA,YOR187W
YOR188W_mRNA,YOR188W
YOR189W_mRNA,YOR189W
YOR190W_mRNA,YOR190W
YOR191W_mRNA,YOR191W
YOR192C_mRNA,YOR192C
YOR192C-C_mRNA,YOR192C-C
YOR193W_mRNA,YOR193W
YOR194C_mRNA,YOR194C
YOR195W_mRNA,YOR195W
YOR196C_mRNA,YOR196C
YOR197W_mRNA,YOR197W
YOR198C_mRNA,YOR198C
YOR199W_mRNA,YOR199W
YOR200W_mRNA,YOR200W
YOR201C_mRNA,YOR201C
YOR202W_mRNA,YOR202W
YOR203W_mRNA,YOR203W
YOR204W_mRNA,YOR204W
YOR205C_mRNA,YOR205C
YOR206W_mRNA,YOR206W
YOR207C_mRNA,YOR207C
YOR208W_mRNA,YOR208W
YOR209C_mRNA,YOR209C
YOR210W_mRNA,YOR210W
YOR211C_mRNA,YOR211C
YOR212W_mRNA,YOR212W
YOR213C_mRNA,YOR213C
YOR214C_mRNA,YOR214C
YOR215C_mRNA,YOR215C
YOR216C_mRNA,YOR216C
YOR217W_mRNA,YOR217W
YOR218C_mRNA,YOR218C
YOR219C_mRNA,YOR219C
YOR220W_mRNA,YOR220W
YOR221C_mRNA,YOR221C
YOR222W_mRNA,YOR222W
YOR223W_mRNA,YOR223W
YOR224C_mRNA,YOR224C
YOR225W_mRNA,YOR225W
YOR226C_mRNA,YOR226C
YOR227W_mRNA,YOR227W
YOR228C_mRNA,YOR228C
YOR229W_mRNA,YOR229W
YOR230W_mRNA,YOR230W
YOR231W_mRNA,YOR231W
YOR231C-A_mRNA,YOR231C-A
YOR232W_mRNA,YOR232W
YOR233W_mRNA,YOR233W
YOR234C_mRNA,YOR234C
YOR235W_mRNA,YOR235W
YOR236W_mRNA,YOR236W
YOR237W_mRNA,YOR237W
YOR238W_mRNA,YOR238W
YOR239W_mRNA,YOR239W
YOR241W_mRNA,YOR241W
YOR242C_mRNA,YOR242C
YOR243C_mRNA,YOR243C
YOR244W_mRNA,YOR244W
YOR245C_mRNA,YOR245C
YOR246C_mRNA,YOR246C
YOR247W_mRNA,YOR247W
YOR248W_mRNA,YOR248W
YOR249C_mRNA,YOR249C
YOR250C_mRNA,YOR250C
YOR251C_mRNA,YOR251C
YOR252W_mRNA,YOR252W
YOR253W_mRNA,YOR253W
YOR254C_mRNA,YOR254C
YOR255W_mRNA,YOR255W
YOR256C_mRNA,YOR256C
YOR257W_mRNA,YOR257W
YOR258W_mRNA,YOR258W
YOR259C_mRNA,YOR259C
YOR260W_mRNA,YOR260W
YOR261C_mRNA,YOR261C
YOR262W_mRNA,YOR262W
YOR263C_mRNA,YOR263C
YOR264W_mRNA,YOR264W
YOR265W_mRNA,YOR265W
YOR266W_mRNA,YOR266W
YOR267C_mRNA,YOR267C
YOR268C_mRNA,YOR268C
YOR269W_mRNA,YOR269W
YOR270C_mRNA,YOR270C
YOR271C_mRNA,YOR271C
YOR272W_mRNA,YOR272W
YOR273C_mRNA,YOR273C
YOR274W_mRNA,YOR274W
YOR275C_mRNA,YOR275C
YOR276W_mRNA,YOR276W
YOR277C_mRNA,YOR277C
YOR278W_mRNA,YOR278W
YOR279C_mRNA,YOR279C
YOR280C_mRNA,YOR280C
YOR281C_mRNA,YOR281C
YOR282W_mRNA,YOR282W
YOR283W_mRNA,YOR283W
YOR284W_mRNA,YOR284W
YOR285W_mRNA,YOR285W
YOR286W_mRNA,YOR286W
YOR287C_mRNA,YOR287C
YOR288C_mRNA,YOR288C
YOR289W_mRNA,YOR289W
YOR290C_mRNA,YOR290C
YOR291W_mRNA,YOR291W
YOR292C_mRNA,YOR292C
YOR293W_mRNA,YOR293W
YOR293C-A_mRNA,YOR293C-A
YOR294W_mRNA,YOR294W
YOR295W_mRNA,YOR295W
YOR296W_mRNA,YOR296W
YOR297C_mRNA,YOR297C
YOR298W_mRNA,YOR298W
YOR298C-A_mRNA,YOR298C-A
YOR299W_mRNA,YOR299W
YOR300W_mRNA,YOR300W
YOR301W_mRNA,YOR301W
YOR302W_mRNA,YOR302W
YOR303W_mRNA,YOR303W
YOR304W_mRNA,YOR304W
YOR304C-A_mRNA,YOR304C-A
YOR305W_mRNA,YOR305W
YOR306C_mRNA,YOR306C
YOR307C_mRNA,YOR307C
YOR308C_mRNA,YOR308C
YOR309C_mRNA,YOR309C
YOR310C_mRNA,YOR310C
YOR311C_mRNA,YOR311C
YOR312C_mRNA,YOR312C
YOR313C_mRNA,YOR313C
YOR314W_mRNA,YOR314W
YOR314W-A_mRNA,YOR314W-A
YOR315W_mRNA,YOR315W
YOR316C_mRNA,YOR316C
YOR316C-A_mRNA,YOR316C-A
YOR317W_mRNA,YOR317W
YOR318C_mRNA,YOR318C
YOR319W_mRNA,YOR319W
YOR320C_mRNA,YOR320C
YOR321W_mRNA,YOR321W
YOR322C_mRNA,YOR322C
YOR323C_mRNA,YOR323C
YOR324C_mRNA,YOR324C
YOR325W_mRNA,YOR325W
YOR326W_mRNA,YOR326W
YOR327C_mRNA,YOR327C
YOR328W_mRNA,YOR328W
YOR329C_mRNA,YOR329C
YOR329W-A_mRNA,YOR329W-A
YOR330C_mRNA,YOR330C
YOR331C_mRNA,YOR331C
YOR332W_mRNA,YOR332W
YOR333C_mRNA,YOR333C
YOR334W_mRNA,YOR334W
YOR335C_mRNA,YOR335C
YOR335W-A_mRNA,YOR335W-A
YOR336W_mRNA,YOR336W
YOR337W_mRNA,YOR337W
YOR338W_mRNA,YOR338W
YOR339C_mRNA,YOR339C
YOR340C_mRNA,YOR340C
YOR341W_mRNA,YOR341W
YOR342C_mRNA,YOR342C
YOR343C_mRNA,YOR343C
YOR344C_mRNA,YOR344C
YOR345C_mRNA,YOR345C
YOR346W_mRNA,YOR346W
YOR347C_mRNA,YOR347C
YOR348C_mRNA,YOR348C
YOR349W_mRNA,YOR349W
YOR350C_mRNA,YOR350C
YOR351C_mRNA,YOR351C
YOR352W_mRNA,YOR352W
YOR353C_mRNA,YOR353C
YOR354C_mRNA,YOR354C
YOR355W_mRNA,YOR355W
YOR356W_mRNA,YOR356W
YOR357C_mRNA,YOR357C
YOR358W_mRNA,YOR358W
YOR359W_mRNA,YOR359W
YOR360C_mRNA,YOR360C
YOR361C_mRNA,YOR361C
YOR362C_mRNA,YOR362C
YOR363C_mRNA,YOR363C
YOR364W_mRNA,YOR364W
YOR365C_mRNA,YOR365C
YOR366W_mRNA,YOR366W
YOR367W_mRNA,YOR367W
YOR368W_mRNA,YOR368W
YOR369C_mRNA,YOR369C
YOR370C_mRNA,YOR370C
YOR371C_mRNA,YOR371C
YOR372C_mRNA,YOR372C
YOR373W_mRNA,YOR373W
YOR374W_mRNA,YOR374W
YOR375C_mRNA,YOR375C
YOR376W_mRNA,YOR376W
YOR376W-A_mRNA,YOR376W-A
YOR377W_mRNA,YOR377W
YOR378W_mRNA,YOR378W
YOR379C_mRNA,YOR379C
YOR380W_mRNA,YOR380W
YOR381W_mRNA,YOR381W
YOR381W-A_mRNA,YOR381W-A
YOR382W_mRNA,YOR382W
YOR383C_mRNA,YOR383C
YOR384W_mRNA,YOR384W
YOR385W_mRNA,YOR385W
YOR386W_mRNA,YOR386W
YOR387C_mRNA,YOR387C
YOR388C_mRNA,YOR388C
YOR389W_mRNA,YOR389W
YOR390W_mRNA,YOR390W
YOR391C_mRNA,YOR391C
YOR392W_mRNA,YOR392W
YOR393W_mRNA,YOR393W
YOR394W_mRNA,YOR394W
YOR394C-A_mRNA,YOR394C-A
YOR396W_mRNA,YOR396W
YOR396C-A_mRNA,YOR396C-A
YPL283C_mRNA,YPL283C
YPL283W-B_mRNA,YPL283W-B
YPL283W-A_mRNA,YPL283W-A
YPL282C_mRNA,YPL282C
YPL281C_mRNA,YPL281C
YPL280W_mRNA,YPL280W
YPL279C_mRNA,YPL279C
YPL278C_mRNA,YPL278C
YPL277C_mRNA,YPL277C
YPL274W_mRNA,YPL274W
YPL273W_mRNA,YPL273W
YPL272C_mRNA,YPL272C
YPL271W_mRNA,YPL271W
YPL270W_mRNA,YPL270W
YPL269W_mRNA,YPL269W
YPL268W_mRNA,YPL268W
YPL267W_mRNA,YPL267W
YPL266W_mRNA,YPL266W
YPL265W_mRNA,YPL265W
YPL264C_mRNA,YPL264C
YPL263C_mRNA,YPL263C
YPL262W_mRNA,YPL262W
YPL261C_mRNA,YPL261C
YPL260W_mRNA,YPL260W
YPL259C_mRNA,YPL259C
YPL258C_mRNA,YPL258C
YPL257W_mRNA,YPL257W
YPL256C_mRNA,YPL256C
YPL255W_mRNA,YPL255W
YPL254W_mRNA,YPL254W
YPL253C_mRNA,YPL253C
YPL252C_mRNA,YPL252C
YPL251W_mRNA,YPL251W
YPL250C_mRNA,YPL250C
YPL249C-A_mRNA,YPL249C-A
YPL250W-A_mRNA,YPL250W-A
YPL249C_mRNA,YPL249C
YPL248C_mRNA,YPL248C
YPL247C_mRNA,YPL247C
YPL246C_mRNA,YPL246C
YPL245W_mRNA,YPL245W
YPL244C_mRNA,YPL244C
YPL243W_mRNA,YPL243W
YPL242C_mRNA,YPL242C
YPL241C_mRNA,YPL241C
YPL240C_mRNA,YPL240C
YPL239W_mRNA,YPL239W
YPL238C_mRNA,YPL238C
YPL237W_mRNA,YPL237W
YPL236C_mRNA,YPL236C
YPL235W_mRNA,YPL235W
YPL234C_mRNA,YPL234C
YPL233W_mRNA,YPL233W
YPL232W_mRNA,YPL232W
YPL231W_mRNA,YPL231W
YPL230W_mRNA,YPL230W
YPL229W_mRNA,YPL229W
YPL228W_mRNA,YPL228W
YPL227C_mRNA,YPL227C
YPL226W_mRNA,YPL226W
YPL225W_mRNA,YPL225W
YPL224C_mRNA,YPL224C
YPL223C_mRNA,YPL223C
YPL222W_mRNA,YPL222W
YPL222C-A_mRNA,YPL222C-A
YPL221W_mRNA,YPL221W
YPL220W_mRNA,YPL220W
YPL219W_mRNA,YPL219W
YPL218W_mRNA,YPL218W
YPL217C_mRNA,YPL217C
YPL216W_mRNA,YPL216W
YPL215W_mRNA,YPL215W
YPL214C_mRNA,YPL214C
YPL213W_mRNA,YPL213W
YPL212C_mRNA,YPL212C
YPL211W_mRNA,YPL211W
YPL210C_mRNA,YPL210C
YPL209C_mRNA,YPL209C
YPL208W_mRNA,YPL208W
YPL207W_mRNA,YPL207W
YPL206C_mRNA,YPL206C
YPL205C_mRNA,YPL205C
YPL204W_mRNA,YPL204W
YPL203W_mRNA,YPL203W
YPL202C_mRNA,YPL202C
YPL201C_mRNA,YPL201C
YPL200W_mRNA,YPL200W
YPL199C_mRNA,YPL199C
YPL198W_mRNA,YPL198W
YPL197C_mRNA,YPL197C
YPL196W_mRNA,YPL196W
YPL195W_mRNA,YPL195W
YPL194W_mRNA,YPL194W
YPL193W_mRNA,YPL193W
YPL192C_mRNA,YPL192C
YPL191C_mRNA,YPL191C
YPL190C_mRNA,YPL190C
YPL189C-A_mRNA,YPL189C-A
YPL189W_mRNA,YPL189W
YPL188W_mRNA,YPL188W
YPL187W_mRNA,YPL187W
YPL186C_mRNA,YPL186C
YPL185W_mRNA,YPL185W
YPL184C_mRNA,YPL184C
YPL183W-A_mRNA,YPL183W-A
YPL183C_mRNA,YPL183C
YPL182C_mRNA,YPL182C
YPL181W_mRNA,YPL181W
YPL180W_mRNA,YPL180W
YPL179W_mRNA,YPL179W
YPL178W_mRNA,YPL178W
YPL177C_mRNA,YPL177C
YPL176C_mRNA,YPL176C
YPL175W_mRNA,YPL175W
YPL174C_mRNA,YPL174C
YPL173W_mRNA,YPL173W
YPL172C_mRNA,YPL172C
YPL171C_mRNA,YPL171C
YPL170W_mRNA,YPL170W
YPL169C_mRNA,YPL169C
YPL168W_mRNA,YPL168W
YPL167C_mRNA,YPL167C
YPL166W_mRNA,YPL166W
YPL165C_mRNA,YPL165C
YPL164C_mRNA,YPL164C
YPL163C_mRNA,YPL163C
YPL162C_mRNA,YPL162C
YPL161C_mRNA,YPL161C
YPL160W_mRNA,YPL160W
YPL159C_mRNA,YPL159C
YPL158C_mRNA,YPL158C
YPL157W_mRNA,YPL157W
YPL156C_mRNA,YPL156C
YPL155C_mRNA,YPL155C
YPL154C_mRNA,YPL154C
YPL153C_mRNA,YPL153C
YPL152W-A_mRNA,YPL152W-A
YPL152W_mRNA,YPL152W
YPL151C_mRNA,YPL151C
YPL150W_mRNA,YPL150W
YPL149W_mRNA,YPL149W
YPL148C_mRNA,YPL148C
YPL147W_mRNA,YPL147W
YPL146C_mRNA,YPL146C
YPL145C_mRNA,YPL145C
YPL144W_mRNA,YPL144W
YPL143W_mRNA,YPL143W
YPL142C_mRNA,YPL142C
YPL141C_mRNA,YPL141C
YPL140C_mRNA,YPL140C
YPL139C_mRNA,YPL139C
YPL138C_mRNA,YPL138C
YPL137C_mRNA,YPL137C
YPL136W_mRNA,YPL136W
YPL135W_mRNA,YPL135W
YPL135C-A_mRNA,YPL135C-A
YPL134C_mRNA,YPL134C
YPL133C_mRNA,YPL133C
YPL132W_mRNA,YPL132W
YPL131W_mRNA,YPL131W
YPL130W_mRNA,YPL130W
YPL129W_mRNA,YPL129W
YPL128C_mRNA,YPL128C
YPL127C_mRNA,YPL127C
YPL126W_mRNA,YPL126W
YPL125W_mRNA,YPL125W
YPL124W_mRNA,YPL124W
YPL123C_mRNA,YPL123C
YPL122C_mRNA,YPL122C
YPL121C_mRNA,YPL121C
YPL120W_mRNA,YPL120W
YPL119C-A_mRNA,YPL119C-A
YPL119C_mRNA,YPL119C
YPL118W_mRNA,YPL118W
YPL117C_mRNA,YPL117C
YPL116W_mRNA,YPL116W
YPL115C_mRNA,YPL115C
YPL114W_mRNA,YPL114W
YPL113C_mRNA,YPL113C
YPL112C_mRNA,YPL112C
YPL111W_mRNA,YPL111W
YPL110C_mRNA,YPL110C
YPL109C_mRNA,YPL109C
YPL108W_mRNA,YPL108W
YPL107W_mRNA,YPL107W
YPL106C_mRNA,YPL106C
YPL105C_mRNA,YPL105C
YPL104W_mRNA,YPL104W
YPL103C_mRNA,YPL103C
YPL102C_mRNA,YPL102C
YPL101W_mRNA,YPL101W
YPL100W_mRNA,YPL100W
YPL099C_mRNA,YPL099C
YPL098C_mRNA,YPL098C
YPL097W_mRNA,YPL097W
YPL096C-A_mRNA,YPL096C-A
YPL096W_mRNA,YPL096W
YPL095C_mRNA,YPL095C
YPL094C_mRNA,YPL094C
YPL093W_mRNA,YPL093W
YPL092W_mRNA,YPL092W
YPL091W_mRNA,YPL091W
YPL090C_mRNA,YPL090C
YPL089C_mRNA,YPL089C
YPL088W_mRNA,YPL088W
YPL087W_mRNA,YPL087W
YPL086C_mRNA,YPL086C
YPL085W_mRNA,YPL085W
YPL084W_mRNA,YPL084W
YPL083C_mRNA,YPL083C
YPL082C_mRNA,YPL082C
YPL081W_mRNA,YPL081W
YPL080C_mRNA,YPL080C
YPL079W_mRNA,YPL079W
YPL078C_mRNA,YPL078C
YPL077C_mRNA,YPL077C
YPL076W_mRNA,YPL076W
YPL075W_mRNA,YPL075W
YPL074W_mRNA,YPL074W
YPL073C_mRNA,YPL073C
YPL072W_mRNA,YPL072W
YPL071C_mRNA,YPL071C
YPL070W_mRNA,YPL070W
YPL069C_mRNA,YPL069C
YPL068C_mRNA,YPL068C
YPL067C_mRNA,YPL067C
YPL066W_mRNA,YPL066W
YPL065W_mRNA,YPL065W
YPL064C_mRNA,YPL064C
YPL063W_mRNA,YPL063W
YPL062W_mRNA,YPL062W
YPL061W_mRNA,YPL061W
YPL060W_mRNA,YPL060W
YPL059W_mRNA,YPL059W
YPL058C_mRNA,YPL058C
YPL057C_mRNA,YPL057C
YPL056C_mRNA,YPL056C
YPL055C_mRNA,YPL055C
YPL054W_mRNA,YPL054W
YPL053C_mRNA,YPL053C
YPL052W_mRNA,YPL052W
YPL051W_mRNA,YPL051W
YPL050C_mRNA,YPL050C
YPL049C_mRNA,YPL049C
YPL048W_mRNA,YPL048W
YPL047W_mRNA,YPL047W
YPL046C_mRNA,YPL046C
YPL045W_mRNA,YPL045W
YPL044C_mRNA,YPL044C
YPL043W_mRNA,YPL043W
YPL042C_mRNA,YPL042C
YPL041C_mRNA,YPL041C
YPL040C_mRNA,YPL040C
YPL039W_mRNA,YPL039W
YPL038W-A_mRNA,YPL038W-A
YPL038W_mRNA,YPL038W
YPL037C_mRNA,YPL037C
YPL036W_mRNA,YPL036W
YPL035C_mRNA,YPL035C
YPL034W_mRNA,YPL034W
YPL033C_mRNA,YPL033C
YPL032C_mRNA,YPL032C
YPL031C_mRNA,YPL031C
YPL030W_mRNA,YPL030W
YPL029W_mRNA,YPL029W
YPL028W_mRNA,YPL028W
YPL027W_mRNA,YPL027W
YPL026C_mRNA,YPL026C
YPL025C_mRNA,YPL025C
YPL024W_mRNA,YPL024W
YPL023C_mRNA,YPL023C
YPL022W_mRNA,YPL022W
YPL021W_mRNA,YPL021W
YPL020C_mRNA,YPL020C
YPL019C_mRNA,YPL019C
YPL018W_mRNA,YPL018W
YPL017C_mRNA,YPL017C
YPL016W_mRNA,YPL016W
YPL015C_mRNA,YPL015C
YPL014W_mRNA,YPL014W
YPL013C_mRNA,YPL013C
YPL012W_mRNA,YPL012W
YPL011C_mRNA,YPL011C
YPL010W_mRNA,YPL010W
YPL009C_mRNA,YPL009C
YPL008W_mRNA,YPL008W
YPL007C_mRNA,YPL007C
YPL006W_mRNA,YPL006W
YPL005W_mRNA,YPL005W
YPL004C_mRNA,YPL004C
YPL003W_mRNA,YPL003W
YPL002C_mRNA,YPL002C
YPL001W_mRNA,YPL001W
YPR001W_mRNA,YPR001W
YPR002W_mRNA,YPR002W
YPR002C-A_mRNA,YPR002C-A
YPR003C_mRNA,YPR003C
YPR004C_mRNA,YPR004C
YPR005C_mRNA,YPR005C
YPR006C_mRNA,YPR006C
YPR007C_mRNA,YPR007C
YPR008W_mRNA,YPR008W
YPR009W_mRNA,YPR009W
YPR010C_mRNA,YPR010C
YPR010C-A_mRNA,YPR010C-A
YPR011C_mRNA,YPR011C
YPR012W_mRNA,YPR012W
YPR013C_mRNA,YPR013C
YPR014C_mRNA,YPR014C
YPR015C_mRNA,YPR015C
YPR016C_mRNA,YPR016C
YPR016W-A_mRNA,YPR016W-A
YPR017C_mRNA,YPR017C
YPR018W_mRNA,YPR018W
YPR019W_mRNA,YPR019W
YPR020W_mRNA,YPR020W
YPR021C_mRNA,YPR021C
YPR022C_mRNA,YPR022C
YPR023C_mRNA,YPR023C
YPR024W_mRNA,YPR024W
YPR025C_mRNA,YPR025C
YPR026W_mRNA,YPR026W
YPR027C_mRNA,YPR027C
YPR028W_mRNA,YPR028W
YPR029C_mRNA,YPR029C
YPR030W_mRNA,YPR030W
YPR031W_mRNA,YPR031W
YPR032W_mRNA,YPR032W
YPR033C_mRNA,YPR033C
YPR034W_mRNA,YPR034W
YPR035W_mRNA,YPR035W
YPR036W_mRNA,YPR036W
YPR036W-A_mRNA,YPR036W-A
YPR037C_mRNA,YPR037C
YPR038W_mRNA,YPR038W
YPR039W_mRNA,YPR039W
YPR040W_mRNA,YPR040W
YPR041W_mRNA,YPR041W
YPR042C_mRNA,YPR042C
YPR043W_mRNA,YPR043W
YPR044C_mRNA,YPR044C
YPR045C_mRNA,YPR045C
YPR046W_mRNA,YPR046W
YPR047W_mRNA,YPR047W
YPR048W_mRNA,YPR048W
YPR049C_mRNA,YPR049C
YPR050C_mRNA,YPR050C
YPR051W_mRNA,YPR051W
YPR052C_mRNA,YPR052C
YPR053C_mRNA,YPR053C
YPR054W_mRNA,YPR054W
YPR055W_mRNA,YPR055W
YPR056W_mRNA,YPR056W
YPR057W_mRNA,YPR057W
YPR058W_mRNA,YPR058W
YPR059C_mRNA,YPR059C
YPR060C_mRNA,YPR060C
YPR061C_mRNA,YPR061C
YPR062W_mRNA,YPR062W
YPR063C_mRNA,YPR063C
YPR064W_mRNA,YPR064W
YPR065W_mRNA,YPR065W
YPR066W_mRNA,YPR066W
YPR067W_mRNA,YPR067W
YPR068C_mRNA,YPR068C
YPR069C_mRNA,YPR069C
YPR070W_mRNA,YPR070W
YPR071W_mRNA,YPR071W
YPR072W_mRNA,YPR072W
YPR073C_mRNA,YPR073C
YPR074C_mRNA,YPR074C
YPR074W-A_mRNA,YPR074W-A
YPR075C_mRNA,YPR075C
YPR076W_mRNA,YPR076W
YPR077C_mRNA,YPR077C
YPR078C_mRNA,YPR078C
YPR079W_mRNA,YPR079W
YPR080W_mRNA,YPR080W
YPR081C_mRNA,YPR081C
YPR082C_mRNA,YPR082C
YPR083W_mRNA,YPR083W
YPR084W_mRNA,YPR084W
YPR085C_mRNA,YPR085C
YPR086W_mRNA,YPR086W
YPR087W_mRNA,YPR087W
YPR088C_mRNA,YPR088C
YPR089W_mRNA,YPR089W
YPR091C_mRNA,YPR091C
YPR092W_mRNA,YPR092W
YPR093C_mRNA,YPR093C
YPR094W_mRNA,YPR094W
YPR095C_mRNA,YPR095C
YPR096C_mRNA,YPR096C
YPR097W_mRNA,YPR097W
YPR098C_mRNA,YPR098C
YPR099C_mRNA,YPR099C
YPR100W_mRNA,YPR100W
YPR101W_mRNA,YPR101W
YPR102C_mRNA,YPR102C
YPR103W_mRNA,YPR103W
YPR104C_mRNA,YPR104C
YPR105C_mRNA,YPR105C
YPR106W_mRNA,YPR106W
YPR107C_mRNA,YPR107C
YPR108W_mRNA,YPR108W
